n	0	34	nous
n	0	42	non
n	0	122	notre
n	0	158	n'est
n	0	159	n'a
n	0	160	n'ai
n	0	161	n'ont
n	0	162	n'avons
n	0	163	n'était
n	0	164	n'est-ce
n	0	199	nos
n	0	204	nom
n	0	207	nuit
n	0	298	nouveau
n	0	346	ni
n	0	392	nouvelle
n	0	499	numéro
n	0	618	nouvelles
n	0	683	new
n	0	737	noël
n	0	750	noir
n	0	865	neuf
n	0	939	normal
n	0	1034	nulle
n	0	1153	nez
n	0	1183	nourriture
n	0	1191	niveau
n	0	1214	nord
n	0	1326	nul
n	0	1356	nature
n	0	1372	nécessaire
n	0	1414	nouveaux
n	0	1457	noms
n	0	1672	nombre
n	0	1705	noire
n	0	1712	nouvel
n	0	1715	né
n	0	1872	naissance
n	0	1910	nettoyer
n	0	1931	note
n	0	1945	nerveux
n	0	1973	no
n	0	2123	neige
n	0	2159	notes
n	0	2211	noirs
n	0	2233	normale
n	0	2261	nombreux
n	0	2469	nuits
n	0	2683	navire
n	0	2786	navré
n	0	2807	nourrir
n	0	2827	nana
n	0	2828	nommé
n	0	2851	normalement
n	0	2900	naturel
n	0	2961	nationale
n	0	3084	nu
n	0	3134	nôtres
n	0	3209	née
n	0	3289	nerveuse
n	0	3349	nate
n	0	3430	nager
n	0	3433	nôtre
n	0	3438	nation
n	0	3469	neveu
n	0	3523	négatif
n	0	3544	numéros
n	0	3607	national
n	0	3625	noble
n	0	3678	nombreuses
n	0	3681	naturellement
n	0	3776	nucléaire
n	0	3867	nue
n	0	3901	nerfs
n	0	4013	noix
n	0	4068	négocier
n	0	4219	nan
n	0	4244	neil
n	0	4265	net
n	0	4360	noté
n	0	4456	navrée
n	0	4527	nelson
n	0	4646	nuit-là
n	0	4828	nièce
n	0	4866	norman
n	0	4916	nuages
n	0	4936	naturelle
n	0	4943	navette
n	0	4969	nid
n	0	5010	novembre
n	0	5053	nettoie
n	0	5385	normaux
n	0	5424	nous-mêmes
n	0	5438	neal
n	0	5439	ned
o	0	21	on
o	0	54	oui
o	0	76	où
o	0	91	ou
o	0	94	ont
o	0	106	oh
o	0	151	ouais
o	0	161	ok
o	0	583	oublié
o	0	698	occupe
o	0	736	occuper
o	0	761	ordre
o	0	770	oublie
o	0	785	oncle
o	0	810	okay
o	0	847	or
